ID_String,Text,News_Org,SA
1071850643755798528,.@smerconish .@brianstelter .@davebriggstv .@Zbyronwolf .@RepMattGaetz .@christineromans .@RLHeinrichs .@dbongino .… https://t.co/y0xqarjUEt,,0
1071850630917120005,@davidaxelrod @RahmEmanuel @CNN Heidi Heitkamp says hi.,CNN,0
1071850625397350402,@DesignationSix @TerriFace64 @IngrahamAngle @Cabelas @BassProShops @FoxNews Nope!,FoxNews,0
1071850621312098306,@sam_vinograd @kylegriffin1 @CNN Ha. Though I believe it’s actually the clown prince. Can’t remember where I read it.,CNN,0
1071850618719920128,@gatorfanscott @cashleigh_ @Marin_Brotha @snarkylicious @CNN No. You are wrong. I said the fact that she was forced… https://t.co/4ZvTRROUzg,CNN,-1
1071850599275266050,@teng_zhen @HGaiani @CNN This is not a singing competition. She was obviously picked to sing because 1. she sounds… https://t.co/RKWoAuNknJ,CNN,0
1071850598167769088,"@AngryBlackLady @joshuamckerrow And @capgaznews Readers' loss, Maryland's loss, America's loss...Not only at Christ… https://t.co/XE87Lgpnph",,0
1071850597190529025,"And the media ignores....

@brithume @foxnews @cnn @donlemon #SundayFunday https://t.co/dnTYwFMyRu",,0
1071850592199426054,Glasser: 'Stick to the facts' about scandals @CNN https://t.co/yEKMvo57d6,CNN,0
1071850586197450752,@CNN Snowflakes alert 😉 https://t.co/PNfwzbhJG1,CNN,0
1071850584624545792,"@CNN Locally predicted- 3"". So far- 7"",more coming with freezing rain and ice
Is this global warming?  I forgot.",CNN,1
1071850584536477697,@JeffEKahn @CNN Interesting. I guess that’s only the standard when republicans make accusations.,CNN,1
1071850577125171200,"Excellent read for future leaders who 
will replace delusional / corrupt GOP: 

@JoeNBC @cnn @CBSNews… https://t.co/OraJj9WrXo",,1
1071850569818505217,"@AndrewCMcCarthy @FoxNews @POTUS @foxandfriends He should try the Comey tactic:

‘I don’t know’ 
'I don’t remember'
‘I don’t recall’",FoxNews,0
1071850561119682560,@Vlonee__ @CNN This should not be allowed to pass without any action pressure must continue to be put on all world… https://t.co/7OMZSDX6kN,CNN,1
1071850559567732738,@CNN The whole Mueller investigation is without evidence,CNN,1
1071850546838061059,@davidaxelrod @ggreenwald @RahmEmanuel @CNN Or perhaps he is just a useless politician who just happened to be in t… https://t.co/3WUiPGRhUM,CNN,-1
1071850536553463808,@Goss30Goss @CNN Problem 1: looking to @CNN for a valid political discussion,CNN,0
1071850536045924352,@AwakeWWG1WGA @CNN Yup 😘 you and I should talk more often 😎,CNN,1
1071850529146302464,@CNN CNN is Fake News,CNN,-1
1071850527082766337,"@CNN @FLGovScott Since your people can't talk about climate change and you don't believe in science, are you going… https://t.co/eaEBoShEhX",CNN,0
1071850526533390336,@FoxNews @foxandfriends https://t.co/pZ0zOJsjq9,FoxNews,0
1071850521621917698,@CNN @MSNBC @NBC @CBS And ALL others involved with spreading the lies???? https://t.co/aEmpuzeSd0,CNN,0
1071850520262848512,@JuddApatow @CNN @realDonaldTrump Democrats like you have become what you mocked decades ago: https://t.co/1yElktW2r2,CNN,0
1071850514458075138,@beingrichard @MaxBlumenthal @BBC @CNN @cnn @MSNBC @maddow @jaketapper @wolfblitzer @donlemon @andersoncooper… https://t.co/WpDQmDytYF,CNN,0
1071850507797450752,"You want to know why @FoxNews attacks @Ocasio2018? I may not agree with everything she says, but this is what the f… https://t.co/vnr5pmXEti",FoxNews,0
1071850503145832448,@HelenSolber45 @dieCG @CNN You’re right again! #geniuslevel does Mensa know you exist? https://t.co/rZoZwv5aOk,CNN,1
1071850497777094656,"@king_of_bob @DaRealyestJones @wkamaitha @Velvetpage @CNN I have, I've read her entire appeal. Hence why I've said… https://t.co/oJF84iX2D4",CNN,0
1071850495474454529,Democrats are going to be very disappointed when they find out even if they somehow managed to impeach #Trump that… https://t.co/ofNvSl3Yde,,-1
1071850494874644480,Elvis’ Palm Springs honeymoon hideout listed at $2.695 million https://t.co/SXstA30gt3 via @foxnews https://t.co/HbBA1nLW29,,0
1071850488889364480,@CNN All of a sudden CNN needs evidence that someone is lying??? LoL  #Hypocrites,CNN,1
1071850479876009984,@ConquerPepe @CNN Whilst completely unqualified.,CNN,1
1071850461953589248,"@FoxNewsSunday You Chris Wallace, Shepherd Smith, Howard Kurtz and Leland Vittert are left leaning blowhards. You a… https://t.co/wE8mYx0EKS",FoxNews,0
1071850449404338178,@cnn @MSNBC @maddow @jaketapper @wolfblitzer @donlemon @andersoncooper @JoeNBC @morningmika @Lawrence @ChrisCuomo… https://t.co/qKXY59lAKO,,0
1071850424624340992,@workergirl8082 @HelenGo94691101 @TomFitton @JudgeJeanine @JudicialWatch @realDonaldTrump @FoxNews When did destroy… https://t.co/CEYdu3ZDiR,FoxNews,-1
1071850423777222657,"Oh @cnn.  There is plenty of evidence.  Just because you choose to ignore it nor legitimately investigate it, doesn… https://t.co/0AipzwTUza",,0
1071850418190368768,@brianstelter @oliverdarcy @FoxNews She’s speaking to an audience of one,FoxNews,0
1071850408920973312,@BadFoxGraphics @foxandfriends @Comey @edhenry @NBSaphierMD @PeteHegseth @ffweekend @FoxNews So sad to see Henry at… https://t.co/cnYt4OPyfw,FoxNews,-1
1071850405414477826,@CNN The President knows everything. Jeez @cnn has some poorly informed viewers,CNN,-1
1071850398757994497,@ReliableSources @carlbernstein Carl has a lot in common w/ the octogenarian democrats soon to be in house leadersh… https://t.co/HwU2dbGnOn,,-1
1071850396514168832,@Lokia77 @CNN Btw I'm more independent. By best friend is a dem and we love and respect each other. ✌,CNN,1
1071850392366010368,@CNN This is why we need to give teachers guns instead of scissors to protect our kids from mass shootings,CNN,0
1071850387320303629,"@CNN Pity! What goes around comes around! Just Desserts! Indeed, Comey deserves much worse than what he's getting..… https://t.co/0FYehkvgY9",CNN,-1
1071850385977966593,@gatorfanscott @cashleigh_ @Marin_Brotha @snarkylicious @CNN You cannot separate the two. She was an abused child f… https://t.co/2U6JHC0Lgg,CNN,0
1071850385491529728,@CNN Nondisclosure agreements aren't illegal. #FakeNews,CNN,-1
1071850381330735104,@CNN Poison  our beef so. We can go vegan ...think not ....,CNN,0
1071850366130642944,"@FoxNews HI, IS MR. COMEY  SUFFERING FROM DEMENTIA! AS HE CAN'T REMEMBER! SO MAY BE HE SHOULD BE MEDICALLY ASSESSED!",FoxNews,0
1071850343049261056,"@jimmyfailla @GregGutfeldShow @johnrich @KatTimpf @PlanetTyrus @FoxNews We agreed on $40, bro! *The cost of bidness is goin' up!* 🤪",FoxNews,0
1071850337613611008,@johnrich @CNN I'm just fine with this. I would rather have them there to protect not on my family but the ones who… https://t.co/h7Tn34STa8,CNN,1
1071850337517101056,@CNN CNN without evidence lies everyday!,CNN,-1
1071850318554689536,@TwainLike @TobyandMel @seanhannity @foxnewspolitics @TuckerCarlson @foxnewsalert @FoxNewsResearch @DRUDGE_REPORT… https://t.co/1c06AunKVQ,FoxNews,0
1071850293711855617,"@davidaxelrod @ggreenwald @RahmEmanuel @CNN Agree.  But then, I’m a better politician than Hillary.  (and I’ve never run for office)",CNN,1
1071850286220754946,@thehill The Hill is as bad as Fake @CNN,CNN,-1
1071850284186509314,@CNN He thinks that James Comey lied. If he didn't lie why he is silent?!,CNN,0
1071850278842974208,"where’s the Caravan??  #Fakenews gave up coverage, 2 busy hunting 4 next Trump attack.
.
#FOXNews #NRA #MAGA #POTUS… https://t.co/tHP80vlpTj",,1
1071850266071326725,"@Tmitchsome @CNN I'm undecided on wisdom of trying to impeach at this exact moment, and made no argument for or aga… https://t.co/hVR0Q47BUe",CNN,1
1071850260052541441,@GOP @realDonaldTrump Excellent choice and considered excellent by her great predecessor @nikkihaley who has done s… https://t.co/dju31fgvua,,1
1071850259867930629,"@CNN Tuskegee Airmen, were and are more than just ""a group"". Yes, they were pilots, navigators, are men, heroes, hu… https://t.co/Q59Xqg1wuP",CNN,1
1071850256852238337,@FoxNews you mean the Russian synerfizzle,FoxNews,-1
1071850253517762560,"There is a purity in @BorowitzReport ‘s heading “The Borowitz Report • Not The News”

... it’s a disclaimer/tagline… https://t.co/BNWZqPGzOf",,0
1071850252947345408,@davidaxelrod @RahmEmanuel @CNN @RahmEmanuel has fallen and bumped his f'ing head.🤣🤣🤣🤣,CNN,0
1071850239500410886,@CNN That looks like any snowy day in NY lol,CNN,1
1071850238137257986,@JerryFalwellJr @WattersWorld @FoxNews Did you bring the pool boy?,FoxNews,0
1071850234068779009,@TwainLike @TobyandMel @seanhannity @foxnewspolitics @TuckerCarlson @foxnewsalert @FoxNewsResearch @DRUDGE_REPORT… https://t.co/Y0aIzD1dzC,FoxNews,0
1071850232378462209,@zookies @CNN https://t.co/JwC8g4Gb2I,CNN,0
1071850230495264768,"@SmoknHotVapors @LelandVittert @FoxNews Yes, you're right, he should. I couldn't believe it. As if the family hasn'… https://t.co/92sr0TKBon",FoxNews,1
1071850229903822849,"@LonWishom @CNN But it's playing right into the hands of all the ""CNN is fake news"" NPCs. That inclusion is sheer m… https://t.co/Mc89cfptUO",CNN,-1
1071850229094211584,"@enewhouse77 @Ocasio2018 @AyannaPressley @CNN ""Support women's healthcare"" is brainwashed Liberal dog-whistle for ""… https://t.co/TYJlDUrYjp",CNN,0
1071850224463896576,@cpnbca1 @CNN One of his authors said that Trump sees things as wins and losses rather than right and wrong.  He al… https://t.co/5qjYH3d2ZV,CNN,1
1071850209024585728,@jackjonesbabe @davidaxelrod @RahmEmanuel @CNN Mocking black women? That's a Dem thing now?,CNN,-1
1071850205258104837,@Colin02177 @CNN Have you noticed his twitter base has mostly sunken into the twitter shadows?,CNN,-1
1071850204226338816,@JeremyTmmy @_Sublime00 @MMXGA @rolandsmartin @mikewills1962 @RealCandaceO @DavidJHarrisJr @TheOfficerTatum… https://t.co/Yn43uCnNWt,,0
1071850203357970432,@davidaxelrod @RahmEmanuel @CNN He is a terrible criminal!,CNN,-1
1071850201575579650,That the same news organizations that praised to the high heavens the #ArabSpring have a near total blackout of the… https://t.co/WGIWSPS729,,1
1071850197536464897,@CNN Jamal Khashoggi is NOT a journalist and has Terrorist Ties! https://t.co/pPp3YVnovJ,CNN,0
1071850186807361536,"@RVAwonk @CNN Obama violated campaign finance law, and as a result had the highest fine levied against him EVER for… https://t.co/ppnFWumP11",CNN,1
1071850186249461761,"@Jakedevuyst @CNN Personally, I think Pence goes with him- it doesn’t look like he’s safe in this investigation eit… https://t.co/I5aRi907Xv",CNN,1
1071850180662591488,@AndrewCMcCarthy @SethAMandel @FoxNews @POTUS @foxandfriends Prosecutors can indict a ham sandwich. Doesn’t mean a… https://t.co/RJHdfV34UT,FoxNews,-1
1071850180155195392,The latest #EvolvingBiz #podcast episode is already the most popular! Might have something to do with guest… https://t.co/VPFRqx7enQ,,1
1071850162501443585,"Kid Rock pays off layaways for 350 families at Nashville Walmart @CNN https://t.co/faRAHopYS7

Niiiice! .....Thrift… https://t.co/yhpQ2OSrsW",CNN,0
1071850160869777409,@SaintNike1 @davidaxelrod @RahmEmanuel @CNN Clinton is a criminal who should be hung.,CNN,-1
1071850133594259456,@VicBergerIV @AndyRichter @CRTV @FoxNews Anyone suppose that turd knows what comes after pride?,FoxNews,0
1071850126489149442,"Says Individual 1, who coordinates with @seanhannity nightly, to ensure that #Conservative RW @FoxNews… https://t.co/C99fAv5yZm",FoxNews,0
1071850114271113216,Kai-Fu Lee on China's tech boom @CNN https://t.co/yWldQbaAID,CNN,0
1071850109447667713,@CNN What a precious child!  And what a beautiful spirit she embodies!,CNN,1
1071850105958031360,@CNN And why would I do that? 😂,CNN,0
1071850100035592192,@CNN That’s called Tuesday in the Midwest,CNN,0
1071850097615482886,@ThatWokeAuntie @Ebonyteach @josh_kohler @CNN We all have plenty. Hopefully youre doing something about what you ca… https://t.co/ssBRpoSDe9,CNN,0
1071850088018796544,@coccobella19 @cashleigh_ @Marin_Brotha @snarkylicious @CNN We really just seem to disagree with the reason she mur… https://t.co/LC9P8K5muG,CNN,1
1071850078468534272,@CNN Doesn't look like ice caps will be melting anytime soon.,CNN,0
1071850071363325957,"@ABC
@AJCGlobal
@AP
@CBSNews
@CNN
@FoxNews
@LasVegasSun
@MiamiHerald
@NBCNews
@NOLAnews
@Phoenix
@Reuters
@USATODAY… https://t.co/4Gk8WE4Hpl",,0
1071850061338996736,"@realDonaldTrump Says Individual 1, who coordinates with @seanhannity nightly, to ensure that #Conservative RW… https://t.co/ZIjN5mpjL5",,0
1071850034331738112,@LindseyGrahamSC @MariaBartiromo @FoxNews @SundayFutures Why? You got the party line down. Deny. Deflect. LIE. https://t.co/o6Vr8nLguI,FoxNews,-1
1071850026975006721,@davidaxelrod @ggreenwald @RahmEmanuel @CNN Or every man in the news spending hours staring at empty podiums becaus… https://t.co/N1thMkkVAQ,CNN,-1
1071850026156969985,"@grizzlemeister I’ve stopped watching @FoxNews. They’ve become just like all the other FNNs.

Wish OANN was offered in Xfinity Comcast.",FoxNews,-1
1071850022600433664,@davidaxelrod @ggreenwald @RahmEmanuel @CNN George Herbert Walker Bush’s rotting corpse is a better politician than Hillary Clinton.,CNN,1
1071850016883531776,@CNN Truly heartbreaking😢,CNN,0
1071850001414979589,@SaveAslave @PimpingPolitics @ConservativeTht @butler_613 @chucktodd @FoxNews Resisting reality! They make the narrative up then believe it!,FoxNews,0
1071849983727546368,"NBA star, actress open up about infertility https://t.co/J7MdiF728o via @CNN https://t.co/80E4Cfjysx",CNN,0
1071849983689801729,@CNN @wolfblitzer @jaketapper https://t.co/NVpfduWmgd,CNN,0
1071849981395562497,"@CNN Doesn’t @CNN hate #America, the anthem &amp; the 🇺🇸? But they told me the US was racist, sexist all kinds of phobi… https://t.co/oqb9MsHXje",CNN,-1
1071849979176804352,@SaintNike1 @davidaxelrod @RahmEmanuel @CNN Don't forget she lost.,CNN,0
1071849975556956160,"@ParsleyMostly @AndrewCMcCarthy @SethAMandel @FoxNews @POTUS @foxandfriends No, actually he shouldn’t",FoxNews,0
1071849972012859392,"@gilmourquest @smerconish @CNN @cnni That’s horrible, you’re entitled to the opinion you have. I’m 70 years old and… https://t.co/CSUVWFqOBi",CNN,-1
1071849970670592001,@CNN There’s evidence ...JW has it,CNN,0
1071849970221891584,"@davidaxelrod @RahmEmanuel @CNN You’ve dumbed down “being a politician” to doing what it takes to get votes, by hoo… https://t.co/6LTviBoYeJ",CNN,-1
1071849967470460928,"@CNN really? and did you think he will order to kill someone in the Consulate? with all of the Cameras? 
Come on!
I… https://t.co/wX3YYz7qC2",CNN,1
1071849962114179072,@CNN https://t.co/OS4EnSqZFM,CNN,0
1071849950898720769,@JeffEKahn @Bill_Seitz @CNN You must mean like  how CNN backed up and vetted the fake Steele dossier before paradin… https://t.co/0lWuDC3blH,CNN,-1
1071849926819241984,@davidaxelrod @ggreenwald @RahmEmanuel @CNN Violent?,CNN,-1
1071849917172183040,@CNN Everything President Trump does is an impeachable offense on CNN.,CNN,0
1071849915066867720,@CNN Wow!!,CNN,1
1071849900940451842,@brianstelter @oliverdarcy @FoxNews Gin soaked olive,FoxNews,0
1071849893000548352,@CNN When will the American people demand he (tRump) be stopped. He’s causing irreparable damage to our democracy,CNN,0
1071849889057796096,@CNN Darn Global Warming.,CNN,0
1071849868551958531,@CNN yet more of that #globalwarming that you &amp; the rest of the liberal media keep banging on about...hope your rep… https://t.co/WNW0HoxHsH,CNN,1
1071849864353452033,"@hill_crooked @GreggJarrett When you direct a crime to affect an election, it’s also a crime. 

Curious... do you k… https://t.co/NBjaOt6MLz",,0
1071849859655892993,@LindseyGrahamSC @MariaBartiromo @FoxNews @SundayFutures https://t.co/zQ4V2ABFU0,FoxNews,0
1071849857881645056,@GosneyCory @kaehvogel @marknutter @AndrewCMcCarthy @FoxNews @POTUS @foxandfriends Not the same stupid,FoxNews,-1
1071849843621068803,"@CMaschera @FoxNewsSunday @OANN I quit watching @FoxNews during the primary debates when Wallace, Baier and Kelly t… https://t.co/tF42dHDX3R",FoxNews,1
1071849832292249600,"@GosneyCory @marknutter @bedfordd @AndrewCMcCarthy @FoxNews @POTUS @foxandfriends ""got a bunch of bs""?
You mean all… https://t.co/JElnyVp3iy",FoxNews,-1
1071849826860457984,@Dee_Mack617 @CNN @FedExHelp @UPS Nope. Unless you pay for signature option or the merchant requires it they have t… https://t.co/K7v29OYY0O,CNN,0
1071849822712344576,@CNN https://t.co/eFkMD1Vjic,CNN,0
1071849820401262593,@CNN Trump should be sued for slander!,CNN,0
1071849812251815938,"@Islegrlnfl @MalcolmNance Ok I hear you so what should Dems be doing , heading off to the Sunday shows whining, acc… https://t.co/fUW0TAoYVc",,1
1071849805146742784,@davidaxelrod @RahmEmanuel @CNN I'd like to say that this is the most misleading assessment I've heard but -- it's… https://t.co/GyjCwLeid7,CNN,1
1071849793415204864,@RandPaul @KelleyAshbyPaul @FoxNews I hope you go down with Trump. It's not acceptable for a politician to favor on… https://t.co/XYbocupn7x,FoxNews,-1
1071849786389786624,@MurseMarq @HGaiani @CNN How many times I need to say... I am NOT criticizing HER... But the ones asked her to do so...,CNN,1
1071849785072775170,@Goss30Goss @CNN He belongs on the Island of Misfit Toys. https://t.co/uD8eVnK9Oq,CNN,0
1071849778047152128,@JerryAl48631413 @jaqs_the_ripper @GerryLikesTacos Many options exist to make this nation safe that don't entail bu… https://t.co/FhwxQhP8yL,,1
1071849774339555329,@andrewcuomo @NYGovCuomo WTF is this? Are you going to allow this to continue? @nytimes @nypost @NYDailyNews @NY1… https://t.co/1OgTkIU8b9,,-1
1071849755242827777,"Lebron James opens elementary school, guarantees college tuition to graduates @CNN https://t.co/ldSYka3Uvn",CNN,1
1071849745566580739,@Lokia77 @CNN Lol hey we all have our vices 😉,CNN,1
1071849728659226624,@Zotopek @CNN You are right ..I have no access...but I agree no one is innocent of everything...but they have no co… https://t.co/r2NvfBEhms,CNN,1
1071849718341341185,"@davidaxelrod @ggreenwald @RahmEmanuel @CNN And, who cares what that weasel “thinks”?",CNN,0
1071849709348798464,@ReliableSources @GloriaAllred @MaxBoot @carlbernstein @sbg1 @davidzurawik @davidfrum @robwijnberg @CNN https://t.co/wQsKTGdgRM,CNN,0
1071849704126857219,@ThatWokeAuntie @Ebonyteach @josh_kohler @CNN Yeah I think you need a refund for all of that... Maywe we (black wom… https://t.co/GSLlsGr7TL,CNN,-1
1071849701006163968,@CNN How many did they kill. to find this out.,CNN,1
1071849697663320064,I wonder if @KevinHart4real has figured out that #Liberals &amp; @TheDemocrats have turned on him for good! It's time t… https://t.co/fZgkWB0Suh,,1
1071849695050379264,@CNN Fake news CNN is carrying water for this establishment hack,CNN,-1
1071849676855541762,@davidaxelrod @ggreenwald @RahmEmanuel @CNN #TrumpIsChrist #ORANGEGLORY,CNN,0
1071849675672580096,"@NewJeffCT @davidaxelrod @RahmEmanuel @CNN He didn't pass tax reform....he passed deficit incraseing tax cuts.
Anyb… https://t.co/ehTPjh98UK",CNN,0
1071849673122607105,"@HMDatMI @marklevinshow @FoxNews @ManhattanInst Heather, I enjoyed your interview  with @marklevinshow very much. Y… https://t.co/39W5mGIpLQ",FoxNews,1
1071849659998466049,"@davidaxelrod @RahmEmanuel @CNN If those are values that make ""good politicians"" we seriously need to re-evaluate our politicians.",CNN,1
1071849657360248832,"@davidaxelrod @RahmEmanuel @CNN So you are saying that what makes a “good” politician is someone who lies, cheats,… https://t.co/uLJhzvQ2UC",CNN,1
1071849651798601728,AMEN! @FoxNews and @TuckerCarlson has brainwashed so many damn people's minds to believe lies over truths then they… https://t.co/6OQl6RyP9h,FoxNews,1
1071849648585932803,@Porter_Anderson @brianstelter @MaxBoot @HeatherNauert @FoxNews @GOP What did Obama do that led to all of the disas… https://t.co/02OP9vMuOT,FoxNews,0
1071849642042699776,@CNN @cnni @ABC https://t.co/Pts2bBYJS6,CNN,0
1071849641853865984,If Obama was President this wouldn’t even be on the news... THANK YOU ⁦@POTUS⁩ WE LOVE YOU!!!! ⁦@CNN⁩  SUCKS https://t.co/OSRGAL5iXm,CNN,1
1071849640742608897,@AndrewCMcCarthy @FoxNews @POTUS @foxandfriends Yep,FoxNews,0
1071849636263051265,"Chrissy Wallace 
@FoxNewsSunday 
All Out 
#FakeNewsFoxNews 
#TrumpJealousySyndrome 
#TrumpJealousy 
Chrissy you are… https://t.co/oi4aWM5YUH",FoxNews,0
1071849633549299713,@GosneyCory @kaehvogel @marknutter @AndrewCMcCarthy @FoxNews @POTUS @foxandfriends Are you a bot? Because I find it… https://t.co/wnsixujHtr,FoxNews,0
1071849625387175937,@davidaxelrod @RahmEmanuel @CNN He just lied better.,CNN,1
1071849613601198091,@FoxNews NOT ONLY CAN'T YOU KEEP FOX NEWS UP TO DATE ON ROKU BUT EVEN ON TWITTER~WHAT HAS HAPPENED TO FOX -- IS IT… https://t.co/GISH25Lpb0,FoxNews,0
1071849588728963073,@ConservativeTht @July041776 @chucktodd @FoxNews Sleepy eye Chuck,FoxNews,0
1071849588246618113,@dbongino @cnn @nypost @anncoulter @housecracka @GiletsJaunesFr After getting his ass handed to him by French peopl… https://t.co/CY3HLaNk0v,,0
1071849586438889474,@macroagressor50 @WiredWet @Cocoa_Bean10 @MBInletman @RodriquezH20 @TuckerCarlson @FoxNews @seanhannity They would… https://t.co/mDqApCYxGg,FoxNews,0
1071849584085925889,@brianstelter @oliverdarcy @FoxNews Lock her up!  Loony bin or Prison?,FoxNews,0
1071849582445891590,@Josephlatterel1 @realDonaldTrump @CNN They became criminals because they became corrupt. They became corrupt because of money.,CNN,-1
1071849575424688128,@littttle_lola @lynnfromnyc @davidaxelrod @RahmEmanuel @CNN And still not 50%.,CNN,0
1071849570173358080,@CNN MR says what’s popular only when he deems there will be no fallout from his donors. That is  not honest or sho… https://t.co/jBOcVVMiXW,CNN,1
1071849556093124614,#WalkAway #BLEXIT @ABC @CBSNews @NBCNews @MSNBC @FoxNews @CNN @cnni @cnnbrk @CNNOpinion @CNNPolitics @NewsHour… https://t.co/q1NOMqhQJ9,,0
1071849531854258176,https://t.co/qIKV3l0q6u #mysupportofFoxisOver @FoxNews @CNN #EU,,0
1071849526460407808,"@DeborahMCowart @CNN @CNNOpinion Well, if they suspect someone has cancer, I’m assuming the best thing is to see a… https://t.co/6L7M4bvcfo",CNN,1
1071849517912350731,@StateDept @khamenei_ir @Trump @jaredkushner @IvankaTrump @mike_pence @SecPompeo @AmbJohnBolton @KingSalman… https://t.co/ANFokl6JUd,,0
1071849500237533184,@CNN Pick them up &amp; ship them out.,CNN,0
1071849499096682498,@RVAwonk @CNN They’ve all gone mad!,CNN,-1
1071849490452103169,@brianstelter @FoxNews She’s on the payola role!,FoxNews,0
1071849469946286086,@TheYankeeMan @NORTHTRENTON @CNN Most of which will probably be rated “Not Qualified” by the ABA.  Hell they nomina… https://t.co/gux3hwEfaZ,CNN,1
1071849467941396481,@CNN This is horrible.,CNN,-1
1071849458969784325,"@SaintNike1 @davidaxelrod @RahmEmanuel @CNN Uh, they're all con artists.  You think Hillary is who she projected herself to be either?",CNN,0
1071849458013532160,@CNN Funny he wanted to build a statue of him when he put a report out on HRC right before the election. If that do… https://t.co/yrD08qSmXh,CNN,1
1071849449138335744,@GovMikeHuckabee @foxandfriends @FoxNews You make my day!,FoxNews,0
1071849443610279938,"https://t.co/R69h66lJzO #GiletsJaunes 
POUR INFO HONTEUX
@PoliceNationale @Gendarmerie @CCastaner @NunezLaurent… https://t.co/JYsKP7q1iF",,0
1071849443031482368,@calockenola @CNN Soudns like you’re a MSM sheep that falls for their fake news &amp; spins if you’re this trusting of… https://t.co/RXwcTfYWI4,CNN,-1
1071849437662732289,"@CNN Lack of evidence, facts and common sense has never stopped trump from opening his mouth...",CNN,-1
1071849436605628416,"@BlakeShaw4 @CNN Donnie and his attorney. I’m surprised you don’t know that, given your willingness to argue o his behalf with a stranger...",CNN,1
1071849436349915136,@CNN Nadler is flat out lying. Nadler is the Criminal. https://t.co/VmJt1LX73p,CNN,-1
1071849424966508546,@jasonkarov @FoxNews @donaldtrumpjr @IvankaTrump @jaredkushner @EricTrump @StephenMillerAL @CLewandowski_… https://t.co/Z421FPlCZB,FoxNews,0
1071849418209587200,@DonMcKenzie @FoxNews @profwolff I suggest you read Marx and Engels and then study the constitution and the founder… https://t.co/TUrAN3axSg,FoxNews,0
1071849403747430400,@CNN I thought evidence didn’t matter with you libs? @kavanagh,CNN,0
1071849398743822336,"@kaybash2 @joshibirogba @Ryydwan @MBuhari @CNN @camanpour @atiku Yes, he does. And a lot of people that think so li… https://t.co/JgTejs470p",CNN,0
1071849392439812098,@JJJJmst @strokeystoke @coletteniery @robbystarbuck @KIR_bigg50 @CNN Stop tweeting nonsense.,CNN,0
1071849388459339776,Wonder when @CNN will change their awards from “he ro” because they worry about “he” being prominently displayed #lol,CNN,1
1071849377574993920,@Frances_Fisher @Animals4Bernie @CNN EVIL!! HEARTLESS!! DEFINITELY A CHUMP ERA ATTITUDE!!,CNN,-1
1071849376060850176,@glo4itnow @Marcelo77931223 @jrchemboy @briantopping66 @TwoBirdsinaHurr @RobynHarding824 @ellyfantluv @LoRosS26… https://t.co/irrbQW9c0H,,0
1071849368368635904,@edover10 @SundayFutures @MariaBartiromo @GOP @FoxNews @realDonaldTrump @POTUS Do you realize the MSM is in overdri… https://t.co/yFdEnFu8vC,FoxNews,0
1071849363318734848,@sam_vinograd @kylegriffin1 @CNN exactly,CNN,1
1071849360575619074,@JuddApatow @CNN @realDonaldTrump You have 2 million followers that probably would have no idea this event was taki… https://t.co/SNhSAUZ3ch,CNN,0
1071849358964871168,@davidaxelrod @ggreenwald @RahmEmanuel @CNN Reeeeeeeeee!!!!,CNN,0
1071849358793035776,"@CNN Is Trump's lie total up to 8,000 yet? https://t.co/fHJ9deyBIB",CNN,0
1071849358017015808,@realDonaldTrump Same goes for @CNN @MSNBC sad commentators,CNN,-1
1071849354728759298,@CNN @realDonaldTrump says all sorts of shit without evidence - the guy is a parasite that will hopefully be eradicated in time!,CNN,-1
1071849342494040064,"@tribelaw Actually Mr Tribe, @FoxNews @foxandfriends @seanhannity @LouDobbs and @JudicialWatch etc , are building t… https://t.co/qioczhlKqZ",FoxNews,0
1071849331634913280,"If #FoxNewsSunday is trying to sound non-partisan, its moderator is failing miserably. Tough questions can sound so… https://t.co/6rsoNejnue",,1
1071849326572376065,@CleopatraPhilo7 @aliShihabi @MashhourII @KarenAttiah @washingtonpost @AmaniAAJ @AdwaAlDakheel @MAshemimry… https://t.co/nX6QO9OyHv,,0
1071849324278034438,"@GovMikeHuckabee @foxandfriends @FoxNews Probably not but dare to dream, right?",FoxNews,1
1071849324005416961,@Kmadry1234Karen @CNN https://t.co/xGtGh61Jpi,CNN,0
1071849318036979714,@marknutter @Amerita @AndrewCMcCarthy @FoxNews @POTUS @foxandfriends He forced them not to report all those contact… https://t.co/XWUK2fOGsq,FoxNews,-1
1071849304736874497,@CNN Maybe Prince Ben Salman didn't order to murder.,CNN,0
1071849304292188161,@CNN Fake news,CNN,-1
1071849292313362434,@davidaxelrod @ggreenwald @RahmEmanuel @CNN Translation: a good grifter makes a good politician. So not being a gri… https://t.co/R0OJOcWTZv,CNN,1
1071849291172466688,@LyndaHilburn @davidaxelrod @RahmEmanuel @CNN She’s unbrilliant.  She’s an arch criminal headed for justice.,CNN,-1
1071849285933772800,"🦄#Gutfeld @GregGutfeldShow 
5pm ET @FoxNews 

@greggutfeld @PlanetTyrus @KatTimpf 

@jimmyfailla Watch Jimmy's ""Sta… https://t.co/Gy6aiPFzw4",FoxNews,0
1071849283341606912,@CNN “Gieszinger showed up to her first period chemistry class brandishing a pair of scissors and saying it was hai… https://t.co/TVP5XQviMV,CNN,1
1071849263464820736,@davidaxelrod @ggreenwald @RahmEmanuel @CNN Does this suggest ends justifies the means in politics...purely? Is the… https://t.co/XtQ7xOgp2b,CNN,1
